2019-12-25 17:23:19.862 [main] INFO  (o.a.d.s.b.c.event.WelcomeLogoApplicationListener:63) - 

 :: Dubbo Spring Boot (v2.7.3) : https://github.com/apache/dubbo-spring-boot-project
 :: Dubbo (v2.7.3) : https://github.com/apache/incubator-dubbo
 :: Discuss group : dev@dubbo.apache.org

2019-12-25 17:23:19.877 [main] INFO  (o.a.d.s.b.c.e.OverrideDubboConfigApplicationListener:68) - Dubbo Config was overridden by externalized configuration {dubbo.application.qos-enable=false, dubbo.config.multiple=true}
2019-12-25 17:23:20.636 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$63a39de8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:21.677 [main] INFO  (o.a.d.s.b.c.e.OverrideDubboConfigApplicationListener:68) - Dubbo Config was overridden by externalized configuration {dubbo.application.name=alibaba-nacos-discovery-server, dubbo.application.qos-enable=false, dubbo.config.multiple=true, dubbo.protocol.name=dubbo, dubbo.protocol.port=-1, dubbo.registry.address=spring-cloud://127.0.0.1, dubbo.scan.base-packages=com.yn.nacos.server.component.impl}
2019-12-25 17:23:21.708 [main] INFO  (c.y.n.s.AlibabaNacosDiscoveryServerApplication:648) - No active profile set, falling back to default profiles: default
2019-12-25 17:23:22.880 [main] WARN  (o.springframework.boot.actuate.endpoint.EndpointId:131) - Endpoint ID 'nacos-discovery' contains invalid characters, please migrate to a valid format.
2019-12-25 17:23:23.004 [main] INFO  (o.a.d.c.s.c.annotation.DubboConfigBindingRegistrar:127) - The dubbo config bean definition [name : org.apache.dubbo.config.ApplicationConfig#0, class : org.apache.dubbo.config.ApplicationConfig] has been registered.
2019-12-25 17:23:23.007 [main] INFO  (o.a.d.c.s.c.annotation.DubboConfigBindingRegistrar:151) - The BeanPostProcessor bean definition [org.apache.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : org.apache.dubbo.config.ApplicationConfig#0] has been registered.
2019-12-25 17:23:23.012 [main] INFO  (o.a.d.c.s.c.annotation.DubboConfigBindingRegistrar:127) - The dubbo config bean definition [name : org.apache.dubbo.config.RegistryConfig#0, class : org.apache.dubbo.config.RegistryConfig] has been registered.
2019-12-25 17:23:23.014 [main] INFO  (o.a.d.c.s.c.annotation.DubboConfigBindingRegistrar:151) - The BeanPostProcessor bean definition [org.apache.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : org.apache.dubbo.config.RegistryConfig#0] has been registered.
2019-12-25 17:23:23.017 [main] INFO  (o.a.d.c.s.c.annotation.DubboConfigBindingRegistrar:127) - The dubbo config bean definition [name : org.apache.dubbo.config.ProtocolConfig#0, class : org.apache.dubbo.config.ProtocolConfig] has been registered.
2019-12-25 17:23:23.019 [main] INFO  (o.a.d.c.s.c.annotation.DubboConfigBindingRegistrar:151) - The BeanPostProcessor bean definition [org.apache.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : org.apache.dubbo.config.ProtocolConfig#0] has been registered.
2019-12-25 17:23:23.561 [main] WARN  (o.springframework.boot.actuate.endpoint.EndpointId:131) - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2019-12-25 17:23:23.703 [main] INFO  (o.s.c.annotation.ConfigurationClassPostProcessor:380) - Cannot enhance @Configuration bean definition 'org.apache.dubbo.spring.boot.autoconfigure.DubboRelaxedBinding2AutoConfiguration' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2019-12-25 17:23:23.703 [main] INFO  (o.s.c.annotation.ConfigurationClassPostProcessor:380) - Cannot enhance @Configuration bean definition 'org.apache.dubbo.spring.boot.autoconfigure.DubboAutoConfiguration' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2019-12-25 17:23:24.106 [main] INFO  (o.springframework.cloud.context.scope.GenericScope:295) - BeanFactory id=20a71537-b35c-3945-bc23-368f035e66ba
2019-12-25 17:23:24.834 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$47899aeb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:25.469 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'com.alibaba.cloud.dubbo.autoconfigure.DubboOpenFeignAutoConfiguration' of type [com.alibaba.cloud.dubbo.autoconfigure.DubboOpenFeignAutoConfiguration$$EnhancerBySpringCGLIB$$cb4ae9ef] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:25.555 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'dubbo.cloud-com.alibaba.cloud.dubbo.env.DubboCloudProperties' of type [com.alibaba.cloud.dubbo.env.DubboCloudProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:25.622 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'metadataJsonResolver' of type [com.alibaba.cloud.dubbo.metadata.resolver.DubboServiceBeanMetadataResolver] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-12-25 17:23:25.670 [main] INFO  (o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker:330) - Bean 'org.apache.dubbo.config.ApplicationConfig#0' of type [org.apache.dubbo.config.ApplicationConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
